id,topic_code,equivalent_no,domain,prompt,option_a,option_b,option_c,option_d,difficulty,base_points
2b516a21-db0f-5bea-8cf0-6dabcd63eaba,GEO14,29,Geometry and Trigonometry,"What is the midpoint of the segment from (-11, -2) to (1, 10)?","(1, 10)","(-5, 4)","(6, 6)","(-11, -2)",3,1
2fdb5cd7-f9a3-5b7e-8584-99d5d41720ac,GEO14,30,Geometry and Trigonometry,"What is the midpoint of the segment from (4, -5) to (6, 7)?","(1, 6)","(5, 1)","(4, -5)","(6, 7)",3,1
0ec71b4f-22f9-5a08-b262-5e8992579d9e,GEO14,31,Geometry and Trigonometry,"What is the midpoint of the segment from (-6, 1) to (6, 5)?","(6, 5)","(-6, 1)","(0, 3)","(6, 2)",3,1
8162e125-71b3-547e-9494-62d39afc1115,GEO14,32,Geometry and Trigonometry,"What is the midpoint of the segment from (-6, -11) to (2, 1)?","(-2, -5)","(2, 1)","(-6, -11)","(4, 6)",3,1
512a5a58-3309-575f-92ca-ffd6b4881cfd,GEO14,33,Geometry and Trigonometry,"What is the midpoint of the segment from (-1, -2) to (9, 6)?","(-1, -2)","(4, 2)","(5, 4)","(9, 6)",3,1
87738573-d4c4-513f-860f-c33be6421fc9,GEO14,34,Geometry and Trigonometry,"What is the midpoint of the segment from (-8, -1) to (4, 11)?","(-2, 5)","(6, 6)","(4, 11)","(-8, -1)",3,1
e931f9d7-1d78-5e8a-a9b9-31ab9a9ed34b,GEO14,35,Geometry and Trigonometry,"What is the midpoint of the segment from (-5, -5) to (7, 7)?","(-5, -5)","(1, 1)","(7, 7)","(6, 6)",3,1
4935e19d-b92d-5f71-a91a-2b78e09071aa,GEO14,36,Geometry and Trigonometry,"What is the midpoint of the segment from (-2, -7) to (4, -1)?","(-2, -7)","(4, -1)","(3, 3)","(1, -4)",3,1
5299b028-e2e4-536e-a4e4-9ac5c6ed5bad,GEO14,37,Geometry and Trigonometry,"What is the midpoint of the segment from (-7, -2) to (1, 4)?","(-3, 1)","(1, 4)","(4, 3)","(-7, -2)",3,1
5c35e520-c94f-556e-acd9-6e9ec4298130,GEO14,38,Geometry and Trigonometry,"What is the midpoint of the segment from (-11, 0) to (1, 4)?","(6, 2)","(-5, 2)","(1, 4)","(-11, 0)",3,1
82812ce1-706a-5d2c-9e1d-9b56dc9728d1,GEO14,39,Geometry and Trigonometry,"What is the midpoint of the segment from (-4, -5) to (8, -1)?","(8, -1)","(2, -3)","(-4, -5)","(6, 2)",3,1
6fe2f99a-3614-5a6d-b88b-393433dc67e5,GEO14,40,Geometry and Trigonometry,"What is the midpoint of the segment from (-9, 2) to (3, 4)?","(-3, 3)","(6, 1)","(3, 4)","(-9, 2)",3,1
d1fd93ec-8b9b-50f0-93f7-1c0b3792c38c,GEO14,41,Geometry and Trigonometry,"What is the midpoint of the segment from (-4, 0) to (8, 4)?","(2, 2)","(-4, 0)","(8, 4)","(6, 2)",3,1
0bcb7559-481a-5eab-8f2b-e07316173640,GEO14,42,Geometry and Trigonometry,"What is the midpoint of the segment from (1, -9) to (3, -1)?","(1, -9)","(1, 4)","(3, -1)","(2, -5)",3,1
dfa10775-6bc8-5097-b821-99e3a09def3d,GEO14,43,Geometry and Trigonometry,"What is the midpoint of the segment from (-8, -1) to (4, 1)?","(-2, 0)","(6, 1)","(4, 1)","(-8, -1)",3,1
d7cb175b-931e-51c1-8927-afcc34449db8,GEO14,44,Geometry and Trigonometry,"What is the midpoint of the segment from (-8, -10) to (0, 2)?","(4, 6)","(-4, -4)","(-8, -10)","(0, 2)",3,1
d54aba2d-fd8c-5685-8ac8-c946165b706f,GEO14,45,Geometry and Trigonometry,"What is the midpoint of the segment from (-6, -2) to (6, 6)?","(-6, -2)","(0, 2)","(6, 6)","(6, 4)",3,1
681e158b-ac26-5c20-bbac-42a9a4d7dcd4,GEO14,46,Geometry and Trigonometry,"What is the midpoint of the segment from (0, -2) to (2, 8)?","(1, 5)","(1, 3)","(0, -2)","(2, 8)",3,1
493649cc-ceb9-5675-b0d4-e3f25c9f1ee9,GEO14,47,Geometry and Trigonometry,"What is the midpoint of the segment from (-6, 3) to (6, 5)?","(6, 1)","(-6, 3)","(6, 5)","(0, 4)",3,1
1c04f6a0-9680-50f2-892b-374d22ea28e4,GEO14,48,Geometry and Trigonometry,"What is the midpoint of the segment from (-1, -4) to (7, -2)?","(3, -3)","(4, 1)","(-1, -4)","(7, -2)",3,1
19c27b04-6a0b-5d15-afff-ed7a8c2787eb,GEO14,49,Geometry and Trigonometry,"What is the midpoint of the segment from (-7, -9) to (3, 3)?","(-2, -3)","(3, 3)","(-7, -9)","(5, 6)",3,1
24616e76-8080-5919-aba0-439f93cea104,GEO14,50,Geometry and Trigonometry,"What is the midpoint of the segment from (-1, 1) to (11, 9)?","(6, 4)","(5, 5)","(11, 9)","(-1, 1)",3,1
74c6ce4c-8924-53f8-b40d-e892029d2d64,GEO14,51,Geometry and Trigonometry,"What is the midpoint of the segment from (-2, 0) to (4, 6)?","(-2, 0)","(1, 3)","(3, 3)","(4, 6)",3,1
644891c1-c677-5f29-8074-9c907603be10,GEO14,52,Geometry and Trigonometry,"What is the midpoint of the segment from (-6, -8) to (0, 2)?","(0, 2)","(-3, -3)","(3, 5)","(-6, -8)",3,1
0eccf2cb-2b5f-5759-bdee-4219d4ebfe40,GEO14,53,Geometry and Trigonometry,"What is the midpoint of the segment from (-5, -11) to (3, 1)?","(-1, -5)","(3, 1)","(4, 6)","(-5, -11)",3,1
d94dad24-d006-5256-8a70-936a0361fa97,GEO14,54,Geometry and Trigonometry,"What is the midpoint of the segment from (-4, -9) to (4, -1)?","(0, -5)","(4, -1)","(4, 4)","(-4, -9)",3,1
6f622de7-67fc-5852-97d8-626278a6edcc,GEO14,55,Geometry and Trigonometry,"What is the midpoint of the segment from (-4, -5) to (-2, 5)?","(-4, -5)","(-3, 0)","(1, 5)","(-2, 5)",3,1
1fe470ac-a7cb-5641-ac5a-28a32221ce0b,GEO14,56,Geometry and Trigonometry,"What is the midpoint of the segment from (-2, 4) to (10, 6)?","(-2, 4)","(4, 5)","(6, 1)","(10, 6)",3,1
f450f48b-994f-5489-8b7d-76ca3c347349,GEO14,57,Geometry and Trigonometry,"What is the midpoint of the segment from (-4, -5) to (4, 5)?","(-4, -5)",1,"(0, 0)","(4, 5)",3,1
3813133f-6099-586f-ae1e-84c0b7a400bb,GEO14,58,Geometry and Trigonometry,"What is the midpoint of the segment from (0, -5) to (4, 7)?","(2, 1)","(4, 7)","(0, -5)","(2, 6)",3,1
eb662286-8a54-5904-8a32-56448eb2c4a7,GEO14,59,Geometry and Trigonometry,"What is the midpoint of the segment from (-5, -9) to (1, 3)?","(1, 3)","(-2, -3)","(-5, -9)","(3, 6)",3,1
0113fa6b-f2f5-5be6-891b-81231cbe8afd,GEO14,60,Geometry and Trigonometry,"What is the midpoint of the segment from (1, -6) to (5, -4)?","(5, -4)","(3, -5)","(2, 1)","(1, -6)",3,1
d16cd8e1-2ce8-54e0-a3f4-1293df9cd8e5,GEO14,61,Geometry and Trigonometry,"What is the midpoint of the segment from (-5, -7) to (3, -3)?","(-1, -5)","(-5, -7)","(4, 2)","(3, -3)",3,1
cdd91e04-7009-5339-a793-e35d16c5600e,GEO14,62,Geometry and Trigonometry,"What is the midpoint of the segment from (-2, -1) to (2, 3)?","(-2, -1)","(2, 3)","(2, 2)","(0, 1)",3,1
1423e7eb-93eb-5f6f-9308-fcf456ff48af,GEO14,63,Geometry and Trigonometry,"What is the midpoint of the segment from (0, -9) to (10, 3)?","(5, 6)","(0, -9)","(5, -3)","(10, 3)",3,1
2f5ff0d1-cdcb-5908-89de-3c38ffdd87a6,GEO14,64,Geometry and Trigonometry,"What is the midpoint of the segment from (-6, -4) to (2, 8)?","(4, 6)","(2, 8)","(-2, 2)","(-6, -4)",3,1
86a27feb-3853-56b6-bd7c-39a5ee98745d,GEO14,65,Geometry and Trigonometry,"What is the midpoint of the segment from (1, 0) to (7, 2)?","(7, 2)","(1, 0)","(3, 1)","(4, 1)",3,1
237e5a7f-5e13-5420-abf1-7b5c36572d36,GEO14,66,Geometry and Trigonometry,"What is the midpoint of the segment from (2, -4) to (8, 8)?","(8, 8)","(5, 2)","(2, -4)","(3, 6)",3,1
0bb7fbf0-6e3b-5c07-b55f-a3adcb9c1c2f,GEO14,67,Geometry and Trigonometry,"What is the midpoint of the segment from (-3, -7) to (9, 5)?","(9, 5)","(3, -1)","(6, 6)","(-3, -7)",3,1
d63377e2-f5f6-5f3b-97cf-05283aab2338,GEO14,68,Geometry and Trigonometry,"What is the midpoint of the segment from (-2, -3) to (10, -1)?","(6, 1)","(10, -1)","(4, -2)","(-2, -3)",3,1
b15b97c5-caa6-56b5-8e45-256ae28fa1ff,GEO14,69,Geometry and Trigonometry,"What is the midpoint of the segment from (-6, -8) to (-4, 0)?","(-4, 0)","(-6, -8)","(-5, -4)","(1, 4)",3,1
4bc97f31-4ddf-5dcc-a6c2-8d4826d070fd,GEO14,70,Geometry and Trigonometry,"What is the midpoint of the segment from (1, -7) to (9, -3)?","(9, -3)","(5, -5)","(4, 2)","(1, -7)",3,1
bb7dfe70-f6ad-567f-8be4-d47ed55e21c7,GEO14,71,Geometry and Trigonometry,"What is the midpoint of the segment from (-5, -3) to (3, 1)?","(-5, -3)","(3, 1)","(-1, -1)","(4, 2)",3,1
89673610-940f-5e36-96bc-84954544a017,GEO14,72,Geometry and Trigonometry,"What is the midpoint of the segment from (2, -3) to (6, 3)?","(2, 3)","(4, 0)","(2, -3)","(6, 3)",3,1
6d737943-9946-5a7d-a45c-9d2a6ce2c971,GEO14,73,Geometry and Trigonometry,"What is the midpoint of the segment from (-8, -2) to (4, 4)?","(6, 3)","(4, 4)","(-2, 1)","(-8, -2)",3,1
8edd2255-7bce-5937-a26b-bc877561d8a5,GEO14,74,Geometry and Trigonometry,"What is the midpoint of the segment from (-9, -2) to (1, 4)?","(-9, -2)","(-4, 1)","(5, 3)","(1, 4)",3,1
eb68f6fb-d7ee-51c5-943a-8219da78ed5f,GEO14,75,Geometry and Trigonometry,"What is the midpoint of the segment from (-7, -11) to (1, 1)?","(-3, -5)","(1, 1)","(-7, -11)","(4, 6)",3,1
3b985054-85c7-5029-bf6d-0e10bf168ef6,GEO14,76,Geometry and Trigonometry,"What is the midpoint of the segment from (-6, -6) to (6, 2)?","(6, 4)","(6, 2)","(0, -2)","(-6, -6)",3,1
381c1f44-a3ee-50a6-b1bd-db24aee73b51,GEO14,77,Geometry and Trigonometry,"What is the midpoint of the segment from (-7, -8) to (3, 2)?","(-2, -3)","(3, 2)","(-7, -8)","(5, 5)",3,1
6d06d5a6-88e1-5398-b9cc-d6036237877f,GEO14,78,Geometry and Trigonometry,"What is the midpoint of the segment from (-3, -8) to (1, 4)?","(-1, -2)","(-3, -8)","(1, 4)","(2, 6)",3,1
a28b0865-4deb-592a-8e0c-65c8f6636858,GEO14,79,Geometry and Trigonometry,"What is the midpoint of the segment from (-2, -10) to (0, 2)?","(-1, -4)","(-2, -10)","(0, 2)","(1, 6)",3,1
d51152f0-5cff-5015-b2fa-c101c29f4d9d,GEO14,80,Geometry and Trigonometry,"What is the midpoint of the segment from (-8, -3) to (-2, 7)?","(-8, -3)","(-2, 7)","(-5, 2)","(3, 5)",3,1
47f6d9db-e235-5d0d-a53f-17ffa70d7088,GEO14,81,Geometry and Trigonometry,"What is the midpoint of the segment from (0, -1) to (6, 9)?","(6, 9)","(3, 5)","(0, -1)","(3, 4)",3,1
3df52c03-d966-55a0-993e-ac19274f4bc8,GEO14,82,Geometry and Trigonometry,"What is the midpoint of the segment from (-4, 0) to (4, 8)?","(0, 4)","(4, 8)","(4, 4)","(-4, 0)",3,1
a61a35cc-00aa-5a2e-b0c9-cdd6a316d071,GEO14,83,Geometry and Trigonometry,"What is the midpoint of the segment from (-1, -7) to (11, -1)?","(6, 3)","(11, -1)","(-1, -7)","(5, -4)",3,1
e5f2ba16-9208-54ac-8a4d-3cab20d144f4,GEO14,84,Geometry and Trigonometry,"What is the midpoint of the segment from (-5, 0) to (-1, 4)?","(2, 2)","(-1, 4)","(-5, 0)","(-3, 2)",3,1
df6c28a9-2d28-54bd-902e-5faa0348f991,GEO14,85,Geometry and Trigonometry,"What is the midpoint of the segment from (4, -4) to (6, 4)?","(4, -4)","(5, 0)","(1, 4)","(6, 4)",3,1
c23694c3-24ec-511c-8d79-b106d0911be5,GEO14,86,Geometry and Trigonometry,"What is the midpoint of the segment from (-6, -4) to (0, 2)?","(0, 2)","(-6, -4)","(3, 3)","(-3, -1)",3,1
69a457f4-9356-531d-a09e-f0125ae892cb,GEO14,87,Geometry and Trigonometry,"What is the midpoint of the segment from (-5, 1) to (-3, 9)?","(1, 4)","(-3, 9)","(-4, 5)","(-5, 1)",3,1
c15d275c-2a0e-518a-b3e2-cb38e30bea59,GEO14,88,Geometry and Trigonometry,"What is the midpoint of the segment from (-1, -5) to (11, -1)?","(-1, -5)","(5, -3)","(6, 2)","(11, -1)",3,1
2088d313-e26e-55d8-ad25-0bdd632c15f0,GEO14,89,Geometry and Trigonometry,"What is the midpoint of the segment from (-1, -8) to (3, 4)?","(-1, -8)","(2, 6)","(1, -2)","(3, 4)",3,1
4fd5af4e-dea2-521e-a75d-f18ac0df9f1d,GEO14,90,Geometry and Trigonometry,"What is the midpoint of the segment from (-9, -3) to (-1, 1)?","(-5, -1)","(-9, -3)","(-1, 1)","(4, 2)",3,1
440eefde-a1be-586b-9848-5a2b948ea26d,GEO14,91,Geometry and Trigonometry,"What is the midpoint of the segment from (-2, -3) to (0, 1)?","(0, 1)","(1, 2)","(-1, -1)","(-2, -3)",3,1
97948cc1-34bf-5f2a-b9b6-399dc55101b3,GEO14,92,Geometry and Trigonometry,"What is the midpoint of the segment from (3, 0) to (5, 4)?","(5, 4)","(4, 2)","(1, 2)","(3, 0)",3,1
523fc6e7-22a5-556f-aa43-e475782493ba,GEO14,93,Geometry and Trigonometry,"What is the midpoint of the segment from (-3, -6) to (9, 0)?","(9, 0)","(6, 3)","(3, -3)","(-3, -6)",3,1
37b1ee6f-1248-569f-ae96-a1981bb6430b,GEO14,94,Geometry and Trigonometry,"What is the midpoint of the segment from (-3, -6) to (1, 6)?","(2, 6)","(-3, -6)","(-1, 0)","(1, 6)",3,1
df58e16d-b674-59ee-8556-420cfb5ce4f6,GEO14,95,Geometry and Trigonometry,"What is the midpoint of the segment from (-6, -1) to (2, 7)?","(4, 4)","(-2, 3)","(-6, -1)","(2, 7)",3,1
8b4ea788-3aa6-56d7-b38a-244269758185,GEO14,96,Geometry and Trigonometry,"What is the midpoint of the segment from (-5, -4) to (7, 6)?","(1, 1)","(-5, -4)","(7, 6)","(6, 5)",3,1
6d98fce6-d983-59e2-a68e-0e051b7d1440,GEO14,97,Geometry and Trigonometry,"What is the midpoint of the segment from (-6, -1) to (2, 1)?","(-6, -1)","(-2, 0)","(2, 1)","(4, 1)",3,1
a2d7cf47-a5cf-524a-97bd-bb64348081df,GEO14,98,Geometry and Trigonometry,"What is the midpoint of the segment from (-8, -6) to (0, -4)?","(-8, -6)","(0, -4)","(4, 1)","(-4, -5)",3,1
f7d4d406-01b2-5881-9be0-08da9250cc66,GEO14,99,Geometry and Trigonometry,"What is the midpoint of the segment from (-2, -3) to (6, 5)?","(2, 1)","(6, 5)","(-2, -3)","(4, 4)",3,1
595ab0b0-3099-5752-970e-df0383bc340e,GEO14,100,Geometry and Trigonometry,"What is the midpoint of the segment from (2, -9) to (4, 1)?","(1, 5)","(4, 1)","(2, -9)","(3, -4)",3,1
b75ce9e1-85de-5e84-af91-74f1510972b1,GEO15,1,Geometry and Trigonometry,A line has slope 3/2. What slope must a perpendicular line have?,2/3,-3/2,3/2,-2/3,4,2
1c25cb26-bd11-5de5-aef5-3d16725154c3,GEO15,2,Geometry and Trigonometry,A line has slope 4/3. What slope must a perpendicular line have?,4/3,-4/3,3/4,-3/4,4,2
d021d609-7b7f-57e8-ae66-673aa44c6c22,GEO15,3,Geometry and Trigonometry,A line has slope 1/2. What slope must a perpendicular line have?,1/2,-2,-1/2,2,4,2
8ac8c6dd-db33-5152-bd46-6ec39119a413,GEO15,4,Geometry and Trigonometry,A line has slope 1/4. What slope must a perpendicular line have?,-4,1/4,4,-1/4,4,2
8aee4653-c5e5-5b59-a20f-9d711c2181af,GEO15,5,Geometry and Trigonometry,A line has slope 2. What slope must a perpendicular line have?,-2,1/2,-1/2,2,4,2
15b9be34-a9e4-5b6b-9359-65d55402a440,GEO15,6,Geometry and Trigonometry,A line has slope 1. What slope must a perpendicular line have?,2,1,0,-1,4,2
00287c05-fa6b-5254-a03e-0dbba7f05254,GEO15,7,Geometry and Trigonometry,A line has slope 2/3. What slope must a perpendicular line have?,-3/2,3/2,-2/3,2/3,4,2
f393070c-9e35-5c30-bd7a-c34fc3e02a85,GEO15,8,Geometry and Trigonometry,A line has slope 4. What slope must a perpendicular line have?,4,-1/4,-4,1/4,4,2
6243a33d-8194-5b77-9f77-e035c80a88c3,GEO15,9,Geometry and Trigonometry,A line has slope 5/3. What slope must a perpendicular line have?,3/5,-5/3,5/3,-3/5,4,2
152b0dfe-6b38-5e2f-8919-572498854285,GEO15,10,Geometry and Trigonometry,A line has slope 1/3. What slope must a perpendicular line have?,3,-1/3,1/3,-3,4,2
02d21bdd-1f8f-5bd2-90ba-cd4369aeb574,GEO15,11,Geometry and Trigonometry,A line has slope 5/4. What slope must a perpendicular line have?,4/5,-4/5,-5/4,5/4,4,2
0d16bef6-4de2-5f5a-a1a8-3beaa2e4de70,GEO15,12,Geometry and Trigonometry,A line has slope 5/2. What slope must a perpendicular line have?,2/5,-2/5,-5/2,5/2,4,2
939cb3bd-e051-5f42-86bf-d5bd0facb058,GEO15,13,Geometry and Trigonometry,A line has slope 3. What slope must a perpendicular line have?,-3,-1/3,3,1/3,4,2
1b3fa555-5abb-5817-a9b8-4781237aa020,GEO15,14,Geometry and Trigonometry,A line has slope 3/4. What slope must a perpendicular line have?,-3/4,-4/3,3/4,4/3,4,2
a7e9c57d-61ee-589b-a4d5-587ddf5349b0,GEO15,15,Geometry and Trigonometry,A line has slope 5. What slope must a perpendicular line have?,5,1/5,-5,-1/5,4,2
18cc0f69-4cf2-5f7d-84c0-76c62a7c4f20,GEO15,16,Geometry and Trigonometry,Practice form GEO15-016: A line has slope 1/3. What slope must a perpendicular line have?,3,-1/3,-3,1/3,4,2
38d4b8ed-c34b-54a7-8d25-3663b5f07907,GEO15,17,Geometry and Trigonometry,Practice form GEO15-017: A line has slope 1/2. What slope must a perpendicular line have?,-2,-1/2,1/2,2,4,2
9601cd56-c436-5710-a110-b537dac38ba8,GEO15,18,Geometry and Trigonometry,Practice form GEO15-018: A line has slope 3/4. What slope must a perpendicular line have?,-3/4,3/4,-4/3,4/3,4,2
d66c4148-6749-5c97-bfec-31e4876034c2,GEO15,19,Geometry and Trigonometry,Practice form GEO15-019: A line has slope 2/3. What slope must a perpendicular line have?,2/3,-2/3,-3/2,3/2,4,2
2abf5de8-5800-56f5-a74b-d934dc24bc3a,GEO15,20,Geometry and Trigonometry,Practice form GEO15-020: A line has slope 1/4. What slope must a perpendicular line have?,-4,4,-1/4,1/4,4,2
40088022-8c4d-5b1e-8101-d88a072fb639,GEO15,21,Geometry and Trigonometry,Practice form GEO15-021: A line has slope 5. What slope must a perpendicular line have?,1/5,-1/5,5,-5,4,2
76a5f7a3-1222-5899-a614-b0c9ce2f4cc4,GEO15,22,Geometry and Trigonometry,Practice form GEO15-022: A line has slope 5. What slope must a perpendicular line have?,1/5,5,-1/5,-5,4,2
4cfdee55-4c85-5938-bed5-6f92dbc345cb,GEO15,23,Geometry and Trigonometry,Practice form GEO15-023: A line has slope 2/3. What slope must a perpendicular line have?,2/3,3/2,-3/2,-2/3,4,2
578f0ec2-118d-5b20-b326-05e33174ed1d,GEO15,24,Geometry and Trigonometry,Practice form GEO15-024: A line has slope 3. What slope must a perpendicular line have?,1/3,-3,-1/3,3,4,2
44a6889b-d123-544b-aa50-8c12ba2b2122,GEO15,25,Geometry and Trigonometry,Practice form GEO15-025: A line has slope 4/3. What slope must a perpendicular line have?,4/3,-4/3,-3/4,3/4,4,2
101bc39a-6b16-55d8-bf2c-1f0a673f408c,GEO15,26,Geometry and Trigonometry,Practice form GEO15-026: A line has slope 1/4. What slope must a perpendicular line have?,1/4,4,-1/4,-4,4,2
37c5f3ee-2733-5713-bb4d-35a1846a2f24,GEO15,27,Geometry and Trigonometry,Practice form GEO15-027: A line has slope 1. What slope must a perpendicular line have?,-1,0,2,1,4,2
8aa4f13f-10b4-50aa-a26a-9faaa24166b6,GEO15,28,Geometry and Trigonometry,Practice form GEO15-028: A line has slope 1. What slope must a perpendicular line have?,0,1,2,-1,4,2
479aa4ad-78fc-5e6a-84ed-02439dbb076d,GEO15,29,Geometry and Trigonometry,Practice form GEO15-029: A line has slope 3. What slope must a perpendicular line have?,-3,3,1/3,-1/3,4,2
09db6b53-3818-5803-bdd8-d503ee0d3ca5,GEO15,30,Geometry and Trigonometry,Practice form GEO15-030: A line has slope 2. What slope must a perpendicular line have?,-2,2,1/2,-1/2,4,2
75a0e1e0-6c53-51df-8aaf-9496f015dc41,GEO15,31,Geometry and Trigonometry,Practice form GEO15-031: A line has slope 1/3. What slope must a perpendicular line have?,1/3,-3,3,-1/3,4,2
46b2049b-41f4-50b8-afe4-1ff1e1415a59,GEO15,32,Geometry and Trigonometry,Practice form GEO15-032: A line has slope 5. What slope must a perpendicular line have?,-1/5,1/5,-5,5,4,2
e91f1c89-ebd6-56a1-9292-2ddfebf69b5b,GEO15,33,Geometry and Trigonometry,Practice form GEO15-033: A line has slope 1. What slope must a perpendicular line have?,2,0,1,-1,4,2
f03168c2-63a4-57bc-926d-0702d42d3ba0,GEO15,34,Geometry and Trigonometry,Practice form GEO15-034: A line has slope 1. What slope must a perpendicular line have?,1,-1,0,2,4,2
40a44cc0-8345-5d2c-bccf-83af2596bd89,GEO15,35,Geometry and Trigonometry,Practice form GEO15-035: A line has slope 2. What slope must a perpendicular line have?,2,1/2,-2,-1/2,4,2
bebd44f0-d62a-5178-8c33-0fd2e121c173,GEO15,36,Geometry and Trigonometry,Practice form GEO15-036: A line has slope 5/4. What slope must a perpendicular line have?,-5/4,5/4,4/5,-4/5,4,2
57c4036d-9483-54b3-9380-6265b1efd6ca,GEO15,37,Geometry and Trigonometry,Practice form GEO15-037: A line has slope 1. What slope must a perpendicular line have?,1,2,0,-1,4,2
91faf570-36d8-5c7e-82e4-658d7afda472,GEO15,38,Geometry and Trigonometry,Practice form GEO15-038: A line has slope 5/2. What slope must a perpendicular line have?,-5/2,-2/5,2/5,5/2,4,2
0d815076-88f7-5e53-a758-bb1df91276d5,GEO15,39,Geometry and Trigonometry,Practice form GEO15-039: A line has slope 1. What slope must a perpendicular line have?,1,2,-1,0,4,2
d6f80b74-4689-5d08-ab67-cbe064100edd,GEO15,40,Geometry and Trigonometry,Practice form GEO15-040: A line has slope 1/3. What slope must a perpendicular line have?,1/3,-1/3,-3,3,4,2
e20217c8-7587-5b82-a8cb-ec00476206ee,GEO15,41,Geometry and Trigonometry,Practice form GEO15-041: A line has slope 3/4. What slope must a perpendicular line have?,4/3,3/4,-3/4,-4/3,4,2
5f8e40c6-71fc-514c-9865-6b166c07a37b,GEO15,42,Geometry and Trigonometry,Practice form GEO15-042: A line has slope 3/4. What slope must a perpendicular line have?,4/3,-4/3,3/4,-3/4,4,2
0775ea08-5e69-5f5b-bc2a-7d942e04773e,GEO15,43,Geometry and Trigonometry,Practice form GEO15-043: A line has slope 5. What slope must a perpendicular line have?,1/5,5,-5,-1/5,4,2
2feb306c-b6e9-546f-bb77-82a08a4f9fea,GEO15,44,Geometry and Trigonometry,Practice form GEO15-044: A line has slope 1/2. What slope must a perpendicular line have?,1/2,2,-1/2,-2,4,2
08aba9be-b278-5c0a-addd-797f93e43623,GEO15,45,Geometry and Trigonometry,Practice form GEO15-045: A line has slope 1. What slope must a perpendicular line have?,1,-1,0,2,4,2
b8dd0a49-d31c-56e1-9f5b-d58dda7808d3,GEO15,46,Geometry and Trigonometry,Practice form GEO15-046: A line has slope 1. What slope must a perpendicular line have?,0,-1,2,1,4,2
efd9fd44-9437-5cd0-a9ec-36917881feab,GEO15,47,Geometry and Trigonometry,Practice form GEO15-047: A line has slope 5/2. What slope must a perpendicular line have?,-5/2,2/5,-2/5,5/2,4,2
7812b4bd-c9a8-5127-aed7-a531a5a124ff,GEO15,48,Geometry and Trigonometry,Practice form GEO15-048: A line has slope 3/2. What slope must a perpendicular line have?,-2/3,2/3,3/2,-3/2,4,2
c7ab20d5-de5d-5668-8df0-a0e37b2973bc,GEO15,49,Geometry and Trigonometry,Practice form GEO15-049: A line has slope 1/2. What slope must a perpendicular line have?,-2,2,1/2,-1/2,4,2
e58f3292-97f8-5ce7-9ad4-6f99faac8e34,GEO15,50,Geometry and Trigonometry,Practice form GEO15-050: A line has slope 3. What slope must a perpendicular line have?,-3,3,1/3,-1/3,4,2
69174a07-84a5-5627-ab31-2b4f81944289,GEO15,51,Geometry and Trigonometry,Practice form GEO15-051: A line has slope 4/3. What slope must a perpendicular line have?,3/4,4/3,-4/3,-3/4,4,2
b357096a-d79c-5b16-b022-ddbb2ebaccb3,GEO15,52,Geometry and Trigonometry,Practice form GEO15-052: A line has slope 4/3. What slope must a perpendicular line have?,-4/3,-3/4,3/4,4/3,4,2
278d1650-c9dd-5924-bced-c10239a54b98,GEO15,53,Geometry and Trigonometry,Practice form GEO15-053: A line has slope 3/2. What slope must a perpendicular line have?,-3/2,-2/3,3/2,2/3,4,2
1b5f5c4b-1404-5802-a910-9dfdf6b0edb8,GEO15,54,Geometry and Trigonometry,Practice form GEO15-054: A line has slope 4/3. What slope must a perpendicular line have?,-3/4,3/4,-4/3,4/3,4,2
fd33ba47-e7af-5f8d-9074-4ba11aefdee6,GEO15,55,Geometry and Trigonometry,Practice form GEO15-055: A line has slope 1. What slope must a perpendicular line have?,2,-1,0,1,4,2
a2d0956d-3415-58a8-986a-bedd4d57b611,GEO15,56,Geometry and Trigonometry,Practice form GEO15-056: A line has slope 3/2. What slope must a perpendicular line have?,-3/2,-2/3,3/2,2/3,4,2
5d2edcce-a7ed-5ca3-9f63-6584d31d916d,GEO15,57,Geometry and Trigonometry,Practice form GEO15-057: A line has slope 1. What slope must a perpendicular line have?,-1,1,2,0,4,2
f0a89d04-499a-50c9-be1d-8a3118ccb708,GEO15,58,Geometry and Trigonometry,Practice form GEO15-058: A line has slope 1/4. What slope must a perpendicular line have?,-4,-1/4,1/4,4,4,2
2e815bd7-977e-5fa4-babb-e85277587097,GEO15,59,Geometry and Trigonometry,Practice form GEO15-059: A line has slope 3. What slope must a perpendicular line have?,1/3,-3,-1/3,3,4,2
2afec315-6cf8-58f5-8857-1f5c8b097628,GEO15,60,Geometry and Trigonometry,Practice form GEO15-060: A line has slope 5/3. What slope must a perpendicular line have?,-5/3,5/3,3/5,-3/5,4,2
e34291a0-7b4f-5eb3-b0cd-7590cb6590c2,GEO15,61,Geometry and Trigonometry,Practice form GEO15-061: A line has slope 3. What slope must a perpendicular line have?,3,-1/3,-3,1/3,4,2
7173e54c-b0a9-5820-a3f4-6daff4a9440a,GEO15,62,Geometry and Trigonometry,Practice form GEO15-062: A line has slope 1/3. What slope must a perpendicular line have?,-1/3,-3,1/3,3,4,2
6c12ba06-c95f-5647-a7c0-7ffd36445255,GEO15,63,Geometry and Trigonometry,Practice form GEO15-063: A line has slope 3/4. What slope must a perpendicular line have?,-3/4,-4/3,4/3,3/4,4,2
