model_uuid,question_uuid,subject_uuid,accepted_text,normalized_text,model_type,is_primary
9778f4f3-4a34-5864-83ca-5f48f4f3c537,4f225b78-1f54-52f3-ba28-38d34c56bbac,b45ead73-1e4b-506f-92cc-c3a6784d80f9,"Professor Lee, whose research is widely cited, will speak today.",professor lee whose research is widely cited will speak today,filled_text,true
8feea8c0-0fc2-577f-a7f5-8b58bd5d15a4,74810f7b-2040-57b5-a599-aa91df7b08c0,b45ead73-1e4b-506f-92cc-c3a6784d80f9,"Professor Lee, whose research is widely cited, will speak today.",professor lee whose research is widely cited will speak today,filled_text,true
827bc76c-ffb5-5287-892c-60d85fec2c32,300ed86c-fdeb-57c0-9f4e-9ffdfce6fc60,b45ead73-1e4b-506f-92cc-c3a6784d80f9,"My aunt, who lives in Bukhara, is coming tomorrow.",my aunt who lives in bukhara is coming tomorrow,filled_text,true
2537996d-e276-59c7-90c0-83eaeee6ca46,2470883e-1c6d-5270-84e3-2d27a124d6c5,b45ead73-1e4b-506f-92cc-c3a6784d80f9,"My aunt, who lives in Bukhara, is coming tomorrow.",my aunt who lives in bukhara is coming tomorrow,filled_text,true
0a3ee663-6beb-5f81-bcb4-31ee2e9e6ed4,50138d3f-7a41-5b17-9237-f270afaaa90b,b45ead73-1e4b-506f-92cc-c3a6784d80f9,"My aunt, who lives in Bukhara, is coming tomorrow.",my aunt who lives in bukhara is coming tomorrow,filled_text,true
8a680ded-dd66-56f9-9f45-4722287721d2,a1513cc7-e66f-52e0-a31d-62244b8cd433,b45ead73-1e4b-506f-92cc-c3a6784d80f9,"My aunt, who lives in Bukhara, is coming tomorrow.",my aunt who lives in bukhara is coming tomorrow,filled_text,true
eb3d8045-432d-5471-84df-6300d94dcbb8,021aad83-7efc-51d2-8188-155e3b61510a,b45ead73-1e4b-506f-92cc-c3a6784d80f9,"The river, which runs through the city, is very old.",the river which runs through the city is very old,filled_text,true
bb4c513e-43e3-5828-88a3-867bfebace48,08a91866-f509-5735-882d-d8e3c9d92192,b45ead73-1e4b-506f-92cc-c3a6784d80f9,"The river, which runs through the city, is very old.",the river which runs through the city is very old,filled_text,true
89bb931c-17ba-57ba-8b79-afd8a82bab30,19859047-4f8d-5863-a635-9b8ce59418e2,b45ead73-1e4b-506f-92cc-c3a6784d80f9,"The river, which runs through the city, is very old.",the river which runs through the city is very old,filled_text,true
9f2ecb38-ba15-574d-8baf-11a23138f5d4,9b65b391-2b83-54d8-a94d-4095f0ef9f2c,b45ead73-1e4b-506f-92cc-c3a6784d80f9,"The river, which runs through the city, is very old.",the river which runs through the city is very old,filled_text,true
1327171e-0127-51a3-9377-49fd92e895a0,df85d827-7ee7-59d2-8e5e-95442ef100a9,b45ead73-1e4b-506f-92cc-c3a6784d80f9,"The village, where we spent our childhood, has changed a lot.",the village where we spent our childhood has changed a lot,filled_text,true
b13a814e-0ec8-53bd-a627-b4bdfa90a3a5,0fa46b64-94ac-5805-8c69-81e1c2e3426c,b45ead73-1e4b-506f-92cc-c3a6784d80f9,"The village, where we spent our childhood, has changed a lot.",the village where we spent our childhood has changed a lot,filled_text,true
5f697983-b33c-5e73-b0cf-61e912232933,9fdd24b0-f4f7-5a63-a0f1-3706ba48728a,b45ead73-1e4b-506f-92cc-c3a6784d80f9,"The village, where we spent our childhood, has changed a lot.",the village where we spent our childhood has changed a lot,filled_text,true
ae96f1cf-7ae0-5ba0-b103-294a30c9e899,b37ef645-be79-5407-bcee-a2d29f36554f,b45ead73-1e4b-506f-92cc-c3a6784d80f9,"The village, where we spent our childhood, has changed a lot.",the village where we spent our childhood has changed a lot,filled_text,true
d0767ed6-a64d-5b10-a786-b81955116d39,81d8582f-6295-5a67-a803-2df88a105891,b45ead73-1e4b-506f-92cc-c3a6784d80f9,"Last summer, when we travelled across the country, was unforgettable.",last summer when we travelled across the country was unforgettable,filled_text,true
124a9c33-dce5-5cf3-a3a7-c830be5bd63b,337d51ec-91f9-5273-9f25-bf81a1ced4c3,b45ead73-1e4b-506f-92cc-c3a6784d80f9,"Last summer, when we travelled across the country, was unforgettable.",last summer when we travelled across the country was unforgettable,filled_text,true
92b99d3f-48b1-5507-ac4c-a2aa849e06ee,db01d2cb-efe6-5a6c-b783-c540aac4a64f,b45ead73-1e4b-506f-92cc-c3a6784d80f9,"Last summer, when we travelled across the country, was unforgettable.",last summer when we travelled across the country was unforgettable,filled_text,true
9cfe626d-3cf7-52e7-97f1-e3d85f103d5f,4bc5e516-a666-5cad-9ba7-2df41de61d33,b45ead73-1e4b-506f-92cc-c3a6784d80f9,"Last summer, when we travelled across the country, was unforgettable.",last summer when we travelled across the country was unforgettable,filled_text,true
051d12bc-0890-5ecf-b141-86bfceb2b380,873dc5e7-b7b0-51ad-b487-f4b3729ff9ac,1e2c6f6f-4ae6-595a-9662-50551ea40631,She said that she might be late.,she said that she might be late,direct_answer,true
e3dc513a-5ad1-59fb-9f82-44957e4965d9,8d2b6150-74a4-5d91-b1fe-628270db79cc,1e2c6f6f-4ae6-595a-9662-50551ea40631,She advised me to reconsider.,she advised me to reconsider,direct_answer,true
9393e3f6-c0ac-5ebc-b5b2-2fe0cad4484c,43c2ecaa-bb2a-5a7c-a041-6d62b1671fd1,1e2c6f6f-4ae6-595a-9662-50551ea40631,She asked me not to tell anyone.,she asked me not to tell anyone,direct_answer,true
83837ba5-b2f6-5dd9-b188-475caaee9399,ec46d3f1-1082-5897-a654-b416f285c871,1e2c6f6f-4ae6-595a-9662-50551ea40631,She said that she had already left.,she said that she had already left,direct_answer,true
ae5608d8-2e0b-533c-975b-89baf8733af1,b0afd142-89a7-5388-85c0-89ea74827d25,1e2c6f6f-4ae6-595a-9662-50551ea40631,She said that she might have made a mistake.,she said that she might have made a mistake,direct_answer,true
22b26f1a-45e0-5352-ad01-c5936be15227,c332199e-79b6-5369-8e55-52c6eec1a526,1e2c6f6f-4ae6-595a-9662-50551ea40631,He said that he had to finish it that day.,he said that he had to finish it that day,direct_answer,true
568b6073-6c70-5426-93ad-c01d6e42ea49,1f9036d6-f940-5e50-a934-3e1953aa15fa,1e2c6f6f-4ae6-595a-9662-50551ea40631,Anna said that she could not attend the next day.,anna said that she could not attend the next day,direct_answer,true
88b53fe1-55ca-5909-a06f-f0791596ab70,357ad864-2335-501a-a800-2fb78ecd2ebe,1e2c6f6f-4ae6-595a-9662-50551ea40631,He said that he had been waiting when I called.,he said that he had been waiting when i called,direct_answer,true
387d0c71-32d2-540c-9c0a-d6a180def00f,b7377fad-65a9-5eff-aa99-ca001a1e4849,1e2c6f6f-4ae6-595a-9662-50551ea40631,He asked why I had not called.,he asked why i had not called,direct_answer,true
9740c52f-3794-5d58-993b-14f96ba8daa7,27d018fb-61e7-5a3f-8da5-dff41604078a,1e2c6f6f-4ae6-595a-9662-50551ea40631,They said that they had been going to leave.,they said that they had been going to leave,direct_answer,true
cba37c44-d3ca-5a93-94d6-0757f41a683d,04881622-fe25-5cc9-aa89-b64ab9be0087,1e2c6f6f-4ae6-595a-9662-50551ea40631,Sara said that she had been working all day.,sara said that she had been working all day,direct_answer,true
e4945626-7adc-5558-8b5f-9398f3b89d7c,2c418ae6-34f9-5535-8803-2a087a9bb42a,1e2c6f6f-4ae6-595a-9662-50551ea40631,They said that they had never seen it before.,they said that they had never seen it before,direct_answer,true
4b8b9741-1d4e-582d-8c6a-fefd45016500,f8e148bf-9d4d-5f48-b463-6b994590da3a,1e2c6f6f-4ae6-595a-9662-50551ea40631,They said that they would be travelling the next day.,they said that they would be travelling the next day,direct_answer,true
77e4675c-dc5c-5183-bb80-1f3332f787e4,4c8f5bb2-5365-53ba-8fa3-064ffdad0980,1e2c6f6f-4ae6-595a-9662-50551ea40631,She said that she could help if she had time.,she said that she could help if she had time,direct_answer,true
8c580b13-c8cc-5932-ab97-377850b2f6d4,0e46d734-1650-561d-8047-63cfa6183c31,1e2c6f6f-4ae6-595a-9662-50551ea40631,He said that he should have studied harder.,he said that he should have studied harder,direct_answer,true
ae08f772-9ef0-5d2c-b8a0-33fb0882fc4b,bf4adea7-e00d-50fc-9719-c66ccff574b3,1e2c6f6f-4ae6-595a-9662-50551ea40631,He said that he would have finished by six.,he said that he would have finished by six,direct_answer,true
a7e31919-d3ec-57c5-9646-b64282ae9fbf,4368c10e-be5c-5caf-a853-7516bde8dd14,1e2c6f6f-4ae6-595a-9662-50551ea40631,John said that he might apply the following year.,john said that he might apply the following year,direct_answer,true
2e5460fd-6dd1-5830-8613-08a677f1e7df,ce854efd-6804-5f4c-9b73-1969e5bf0ecd,1e2c6f6f-4ae6-595a-9662-50551ea40631,The officer told me that I had to submit the form.,the officer told me that i had to submit the form,direct_answer,true
310be1fc-c10e-5988-85ca-3b723191b7dc,f91d4f58-b11b-5e39-8a0f-0050bee45012,1e2c6f6f-4ae6-595a-9662-50551ea40631,He told us not to wait for him.,he told us not to wait for him,direct_answer,true
a442b30f-a2f0-5e1b-8316-08a20f7541c9,8c8485ad-f6c5-5411-8553-d45fbfab1663,1e2c6f6f-4ae6-595a-9662-50551ea40631,She asked me to send her the details.,she asked me to send her the details,direct_answer,true
942f971d-c535-5976-8c66-9905e0b64892,defdf6a4-d802-507b-b60f-502a12b37215,1e2c6f6f-4ae6-595a-9662-50551ea40631,She advised me to reconsider.,she advised me to reconsider,direct_answer,true
651ecd2b-eed4-5231-8a1f-b161b3ebd4d8,75d01a81-f6ca-598a-bc72-cd351c907a3a,1e2c6f6f-4ae6-595a-9662-50551ea40631,She asked me not to tell anyone.,she asked me not to tell anyone,direct_answer,true
5bf9fee6-8510-5d10-97db-3de07189adb8,7d48f315-f889-5e3e-9e0c-4e84c161ef23,1e2c6f6f-4ae6-595a-9662-50551ea40631,She said that she had already left.,she said that she had already left,direct_answer,true
f841cd22-d0f8-5e2b-8873-09d5e6f75407,4dbf4b00-6c68-55ba-bc57-46d33f029630,1e2c6f6f-4ae6-595a-9662-50551ea40631,She said that she might have made a mistake.,she said that she might have made a mistake,direct_answer,true
e4d2bab8-a911-5647-9f56-36e6ffe0189f,bca635cf-235d-5831-8564-04b4f3c19d6b,1e2c6f6f-4ae6-595a-9662-50551ea40631,She said that she might be late.,she said that she might be late,direct_answer,true
415cff0d-f42d-5144-a2ce-7886a190f7b8,e5cb31eb-a0a8-577a-a270-d814a8d8bfe5,1e2c6f6f-4ae6-595a-9662-50551ea40631,Anna said that she could not attend the next day.,anna said that she could not attend the next day,direct_answer,true
7157ab5e-1038-5a40-ad4c-10d398db74c4,55455ca5-66e1-50e3-a96b-5de05470d071,1e2c6f6f-4ae6-595a-9662-50551ea40631,He said that he had been waiting when I called.,he said that he had been waiting when i called,direct_answer,true
a1b4399b-74fc-533d-b26e-78a8c6365147,92dd65c1-bbdf-57fa-aaf7-6996f1458447,1e2c6f6f-4ae6-595a-9662-50551ea40631,He asked why I had not called.,he asked why i had not called,direct_answer,true
3561638c-e168-5a28-9001-b64d0a76cc56,3f1713ff-71c0-5b19-b199-7ec354be26b8,1e2c6f6f-4ae6-595a-9662-50551ea40631,They said that they had been going to leave.,they said that they had been going to leave,direct_answer,true
c5bc1c21-1cdf-5738-8ac0-209800821080,714422db-f847-5a8c-861c-731a8330366c,1e2c6f6f-4ae6-595a-9662-50551ea40631,He said that he had to finish it that day.,he said that he had to finish it that day,direct_answer,true
7bdb976a-7811-573e-bf5d-ff475a3fc22d,a0968e0f-1111-5787-9e49-028471aaae24,1e2c6f6f-4ae6-595a-9662-50551ea40631,They said that they had never seen it before.,they said that they had never seen it before,direct_answer,true
44f58663-e31c-5796-888f-c6eedbcf9592,0aaa8b27-27d0-580f-bd05-5099e1839315,1e2c6f6f-4ae6-595a-9662-50551ea40631,They said that they would be travelling the next day.,they said that they would be travelling the next day,direct_answer,true
455e0f9c-b91f-58ad-b25d-3ed7cd7ecf37,7eae887f-a5f7-574a-bfa1-7d160b75a7ca,1e2c6f6f-4ae6-595a-9662-50551ea40631,She said that she could help if she had time.,she said that she could help if she had time,direct_answer,true
f4b69bfd-13bb-5a08-8476-739d4be8273a,15420ac1-7688-5db8-b9ad-0b3eae6bbe7a,1e2c6f6f-4ae6-595a-9662-50551ea40631,He said that he should have studied harder.,he said that he should have studied harder,direct_answer,true
c08e1708-3624-5d28-967a-4df9018120c5,133b26f2-9cbb-57f4-a254-feeb0c6d3b83,1e2c6f6f-4ae6-595a-9662-50551ea40631,Sara said that she had been working all day.,sara said that she had been working all day,direct_answer,true
d53b01c0-4cdf-55f9-9881-eb614141f84f,ae31cf88-1154-5dc7-9e9e-ed95e1e4ed89,1e2c6f6f-4ae6-595a-9662-50551ea40631,John said that he might apply the following year.,john said that he might apply the following year,direct_answer,true
38632931-b9ab-5050-9097-639032bee9fd,e3d65fa3-5726-5547-824e-c3f86606a5b8,1e2c6f6f-4ae6-595a-9662-50551ea40631,The officer told me that I had to submit the form.,the officer told me that i had to submit the form,direct_answer,true
3901c72f-21d7-55d3-a598-1e23e9fddc7e,85f89357-47a3-5c08-8025-790872f3f560,1e2c6f6f-4ae6-595a-9662-50551ea40631,He told us not to wait for him.,he told us not to wait for him,direct_answer,true
7d751155-b4d6-5634-a1fe-8216624ee343,47c9e679-98d8-55e3-962b-d3c51cd7b5a3,1e2c6f6f-4ae6-595a-9662-50551ea40631,She asked me to send her the details.,she asked me to send her the details,direct_answer,true
11faa708-e387-5bdd-8c0d-7eca93bda98c,32498443-4bcd-5ae3-9292-f06af283f93d,1e2c6f6f-4ae6-595a-9662-50551ea40631,He said that he would have finished by six.,he said that he would have finished by six,direct_answer,true
eff18f56-8bdb-52eb-8ff2-138341cd13f6,360aeb7f-e987-557a-ae29-ca20e25bd8e9,1e2c6f6f-4ae6-595a-9662-50551ea40631,She asked me not to tell anyone.,she asked me not to tell anyone,direct_answer,true
3bbff93b-c48f-549d-8f9d-06b43d1faf8c,15303541-b264-5dfd-9b2e-8f25d186b5fb,1e2c6f6f-4ae6-595a-9662-50551ea40631,She said that she had already left.,she said that she had already left,direct_answer,true
58dcf1d4-a16d-547d-89a7-324c050eaabf,ac4401e7-3cb1-5ef2-be25-bdd3520d92d0,1e2c6f6f-4ae6-595a-9662-50551ea40631,She said that she might have made a mistake.,she said that she might have made a mistake,direct_answer,true
ca749d83-93ca-508b-95c4-12d5ab6f88aa,fec18aa3-9bf0-5b85-8266-1941039390f7,1e2c6f6f-4ae6-595a-9662-50551ea40631,She said that she might be late.,she said that she might be late,direct_answer,true
8c0c5609-bacb-58c1-b60b-c4828f63c9b3,c93dce92-5a3c-5c38-ba50-14c1194435a9,1e2c6f6f-4ae6-595a-9662-50551ea40631,She advised me to reconsider.,she advised me to reconsider,direct_answer,true
f36c2275-04bb-5704-9f88-a5935bd15241,957f1dfd-992e-5f7f-8bc4-1717f3ed143a,1e2c6f6f-4ae6-595a-9662-50551ea40631,He said that he had been waiting when I called.,he said that he had been waiting when i called,direct_answer,true
9efc49b8-b467-5653-9aac-8a14ba282ebc,f7bfa9de-c7fa-599f-b31f-ff054b777a89,1e2c6f6f-4ae6-595a-9662-50551ea40631,He asked why I had not called.,he asked why i had not called,direct_answer,true
f47f7fee-d4e6-5e5d-a11a-04c4ad7fd3c5,6b590d81-d144-51d7-9167-5b2ec465a9d8,1e2c6f6f-4ae6-595a-9662-50551ea40631,They said that they had been going to leave.,they said that they had been going to leave,direct_answer,true
7b80bf39-abac-52e7-9856-22901f5dfa17,9e7f295d-8ee4-51be-b37b-f6063f86e897,1e2c6f6f-4ae6-595a-9662-50551ea40631,He said that he had to finish it that day.,he said that he had to finish it that day,direct_answer,true
a0875e93-6574-5f65-981e-c7d751dcbaf7,c0c8f684-5e8b-5ecb-bc4a-d94d6087a78c,1e2c6f6f-4ae6-595a-9662-50551ea40631,Anna said that she could not attend the next day.,anna said that she could not attend the next day,direct_answer,true
937b21e5-0f4a-531a-8970-658d96490533,8dd7c066-f560-5faf-9516-6df53a181a19,1e2c6f6f-4ae6-595a-9662-50551ea40631,They said that they would be travelling the next day.,they said that they would be travelling the next day,direct_answer,true
f092f21d-7f59-58ee-aa38-f0f7e360c5b6,fe594839-10fa-5ccd-bb74-45a1b97495ab,1e2c6f6f-4ae6-595a-9662-50551ea40631,She said that she could help if she had time.,she said that she could help if she had time,direct_answer,true
fe9a0503-8ecb-5516-88e0-8320f5dd88fa,6da81e34-2634-5c8a-82e7-88b3982ba52e,1e2c6f6f-4ae6-595a-9662-50551ea40631,He said that he should have studied harder.,he said that he should have studied harder,direct_answer,true
ec2024e7-22f6-5c98-a853-6dafdb816324,9f1fd949-a60e-54d0-a891-82a20539098b,1e2c6f6f-4ae6-595a-9662-50551ea40631,Sara said that she had been working all day.,sara said that she had been working all day,direct_answer,true
5a3c05fc-9723-5b7d-9550-744ed3c8be59,c4866ee7-9c53-5261-8a0a-7462f9e7db26,1e2c6f6f-4ae6-595a-9662-50551ea40631,They said that they had never seen it before.,they said that they had never seen it before,direct_answer,true
cbe97ee5-1322-58e1-abef-40c79f1578f0,1c3f5f02-1826-570a-86db-fafa39e3cdef,1e2c6f6f-4ae6-595a-9662-50551ea40631,The officer told me that I had to submit the form.,the officer told me that i had to submit the form,direct_answer,true
6effe36d-f7e6-55e7-9461-c32e6b85d774,a19ea8c1-0e8b-55a4-a080-77bc4420f69d,1e2c6f6f-4ae6-595a-9662-50551ea40631,He told us not to wait for him.,he told us not to wait for him,direct_answer,true
a10c5d12-bbcf-54f4-bfa4-87e83fe918e9,3637f7cf-1a70-5cac-982d-7610ab69d19b,1e2c6f6f-4ae6-595a-9662-50551ea40631,She asked me to send her the details.,she asked me to send her the details,direct_answer,true
3d5757f4-8650-5b8e-9554-7a012eb9c4d3,50c65bde-c082-5a2e-8f4b-a833f7bba667,1e2c6f6f-4ae6-595a-9662-50551ea40631,He said that he would have finished by six.,he said that he would have finished by six,direct_answer,true
dbcb5222-2119-575c-8913-2594f8624682,0c6c8b6d-bf4f-5fe7-af1c-b2a946242b5b,1e2c6f6f-4ae6-595a-9662-50551ea40631,John said that he might apply the following year.,john said that he might apply the following year,direct_answer,true
429d74eb-855e-5e8c-bed1-eb8d56d37a3c,e2b14525-5f1f-5f01-9ed4-922ed6fc851d,1e2c6f6f-4ae6-595a-9662-50551ea40631,She said that she had already left.,she said that she had already left,direct_answer,true
35552495-b132-531b-8c6b-7b658a1fb592,15232433-2b1c-5e07-906f-373ac13dc3a6,1e2c6f6f-4ae6-595a-9662-50551ea40631,She said that she might have made a mistake.,she said that she might have made a mistake,direct_answer,true
33346581-950f-53e2-b792-d3ff87e4cb5a,979e9c8e-bbbe-5cd0-bbc0-4b5790b9066c,1e2c6f6f-4ae6-595a-9662-50551ea40631,She said that she might be late.,she said that she might be late,direct_answer,true
81a86a32-9bd8-5252-97d5-20f5d8da442f,7f2a823a-948c-5388-a412-34115b0513fc,1e2c6f6f-4ae6-595a-9662-50551ea40631,She advised me to reconsider.,she advised me to reconsider,direct_answer,true
46015b49-6a11-58c4-a8c4-597e0515ab1d,1dd951a3-1083-5a25-afc3-63ec86bc381b,1e2c6f6f-4ae6-595a-9662-50551ea40631,She asked me not to tell anyone.,she asked me not to tell anyone,direct_answer,true
55f76279-2196-596f-bc96-3432b8d29160,9c5181d4-56a1-5026-8233-fad977b3e7b1,1e2c6f6f-4ae6-595a-9662-50551ea40631,He asked why I had not called.,he asked why i had not called,direct_answer,true
f7bd9818-e21b-5dd8-8b1a-53a953fd506e,1c59f3f9-8a2c-5239-bb69-2f2cbf739ec1,1e2c6f6f-4ae6-595a-9662-50551ea40631,They said that they had been going to leave.,they said that they had been going to leave,direct_answer,true
41a4ec25-9523-5670-ab41-da360987aacd,df98530d-94bb-57b3-a724-fd60bb4dab67,1e2c6f6f-4ae6-595a-9662-50551ea40631,He said that he had to finish it that day.,he said that he had to finish it that day,direct_answer,true
1b8fd2d3-6767-586a-ac1c-cc23a0796676,8c3677f3-0281-5110-b4e6-280a686e9e6f,1e2c6f6f-4ae6-595a-9662-50551ea40631,Anna said that she could not attend the next day.,anna said that she could not attend the next day,direct_answer,true
a00d7890-4d6e-5d2e-bf0d-8255a5ddbbed,39f908f3-9ac2-53f1-92b9-2db6e000eebb,1e2c6f6f-4ae6-595a-9662-50551ea40631,He said that he had been waiting when I called.,he said that he had been waiting when i called,direct_answer,true
d475da68-ff51-5a1e-8ffd-d40bc7cc08fe,181b409e-2b01-55c9-9ace-6689abd3fe80,1e2c6f6f-4ae6-595a-9662-50551ea40631,She said that she could help if she had time.,she said that she could help if she had time,direct_answer,true
34d3e280-9107-55ea-ac01-3e2f109472fc,59b3ca26-c8be-5fdf-81d8-7376971d0897,1e2c6f6f-4ae6-595a-9662-50551ea40631,He said that he should have studied harder.,he said that he should have studied harder,direct_answer,true
5f854a01-a789-59bf-b0c3-9a8ef1bad157,8f4faf4f-9166-518e-a6d5-f25fda684125,1e2c6f6f-4ae6-595a-9662-50551ea40631,Sara said that she had been working all day.,sara said that she had been working all day,direct_answer,true
37e78a6c-dae7-5d96-a091-addc9890f4e7,8fc3bf1e-779e-5782-84f8-79f03a82310f,1e2c6f6f-4ae6-595a-9662-50551ea40631,They said that they had never seen it before.,they said that they had never seen it before,direct_answer,true
1fd9941a-6c8c-58d5-9234-bc934e1c6a49,28336580-d307-5b06-9750-d1f8a1704713,1e2c6f6f-4ae6-595a-9662-50551ea40631,They said that they would be travelling the next day.,they said that they would be travelling the next day,direct_answer,true
90290b79-1634-5589-81ac-97dd2dee43f2,059e5b3a-3910-5bc3-8c51-347623e48e07,1e2c6f6f-4ae6-595a-9662-50551ea40631,He told us not to wait for him.,he told us not to wait for him,direct_answer,true
c4b993f3-0ec5-5517-9e08-7b66a358bd06,04ae9a9f-4493-50e4-bfe2-f08a64063034,1e2c6f6f-4ae6-595a-9662-50551ea40631,She asked me to send her the details.,she asked me to send her the details,direct_answer,true
1b488061-6c79-5f03-b769-fb2343f42861,a4c05661-3745-507d-a3bf-f1986bd3a9f4,1e2c6f6f-4ae6-595a-9662-50551ea40631,He said that he would have finished by six.,he said that he would have finished by six,direct_answer,true
d0394e55-a6b2-5121-a893-21d4f1ed61a6,faa1740d-0eaf-5b02-b7e1-9500933d7506,1e2c6f6f-4ae6-595a-9662-50551ea40631,John said that he might apply the following year.,john said that he might apply the following year,direct_answer,true
ee3f2bc2-4b6d-5c60-8d87-6cad845cfdaa,d2993174-45c5-58c6-b99a-6102487d4c1d,1e2c6f6f-4ae6-595a-9662-50551ea40631,The officer told me that I had to submit the form.,the officer told me that i had to submit the form,direct_answer,true
46346f03-52ee-59fd-9ea5-f03910031450,376779a4-7f59-5668-8567-898b08e4e1f2,1e2c6f6f-4ae6-595a-9662-50551ea40631,She said that she might have made a mistake.,she said that she might have made a mistake,direct_answer,true
a3231ec2-f0a8-5f7f-9dd5-e4155b2d41e5,aa8e28fb-2309-5bc4-96d8-355359e8cf97,1e2c6f6f-4ae6-595a-9662-50551ea40631,She said that she might be late.,she said that she might be late,direct_answer,true
d29b007f-2913-5bd6-8e1d-fbd979e2f51a,1e380a0a-8927-5d9a-a5c9-ec7382b8e1b0,1e2c6f6f-4ae6-595a-9662-50551ea40631,She advised me to reconsider.,she advised me to reconsider,direct_answer,true
56be6382-ff0a-566a-816c-69dcca15abbd,5132f496-7fee-5c40-a203-54308c221fc0,1e2c6f6f-4ae6-595a-9662-50551ea40631,She asked me not to tell anyone.,she asked me not to tell anyone,direct_answer,true
0225d0d6-3cf4-5460-ba2c-78764ad45d43,28f6faba-0363-5715-94b4-b4b6637eb3ae,1e2c6f6f-4ae6-595a-9662-50551ea40631,She said that she had already left.,she said that she had already left,direct_answer,true
4a583946-3860-5671-bbb3-b0d0462dbc02,2d01c9e4-aea0-5bec-aa20-e80f57e34034,1e2c6f6f-4ae6-595a-9662-50551ea40631,They said that they had been going to leave.,they said that they had been going to leave,direct_answer,true
1855f015-ccdd-51e9-878a-c144b3b2463c,7e30a3bf-1b85-58c0-a528-3a460a73ed16,1e2c6f6f-4ae6-595a-9662-50551ea40631,He said that he had to finish it that day.,he said that he had to finish it that day,direct_answer,true
0c90e272-6f0d-5e71-b53c-2391b23fdd56,69f8934a-e45f-5f5e-a926-305addf42ac9,1e2c6f6f-4ae6-595a-9662-50551ea40631,Anna said that she could not attend the next day.,anna said that she could not attend the next day,direct_answer,true
eea6ae89-f2ec-58d0-8b58-2c47c9dc2f41,f9ee37c7-fa7d-54fd-8dc3-6d211dc091b0,1e2c6f6f-4ae6-595a-9662-50551ea40631,He said that he had been waiting when I called.,he said that he had been waiting when i called,direct_answer,true
22c450f0-a80b-52f0-a395-1a2c16b335be,e3b7e83e-ba60-559e-bc38-c6f1ec759dae,1e2c6f6f-4ae6-595a-9662-50551ea40631,He asked why I had not called.,he asked why i had not called,direct_answer,true
98dd1f18-622b-5a2c-946d-393591d521bf,35edada1-6bd4-5ca2-a788-ae040edbbb6c,1e2c6f6f-4ae6-595a-9662-50551ea40631,He said that he should have studied harder.,he said that he should have studied harder,direct_answer,true
7d8e7864-88f4-503f-bd8d-99384506f1c4,195c726e-d43a-5513-ae08-9d00c694e4f8,1e2c6f6f-4ae6-595a-9662-50551ea40631,Sara said that she had been working all day.,sara said that she had been working all day,direct_answer,true
0f82677c-1030-5fb8-ac49-4d921b51fbc3,c7e8b4e0-ef25-5323-aae8-fc9fe27f85ff,1e2c6f6f-4ae6-595a-9662-50551ea40631,They said that they had never seen it before.,they said that they had never seen it before,direct_answer,true
0e8f0a7e-9ab7-5add-b718-8341497f0370,55a71743-eadc-5c74-8761-e407d38427ef,1e2c6f6f-4ae6-595a-9662-50551ea40631,They said that they would be travelling the next day.,they said that they would be travelling the next day,direct_answer,true
bb1fd96b-7824-5ac1-802d-872167149621,97d57544-eebc-5235-9c19-30ea535d6530,1e2c6f6f-4ae6-595a-9662-50551ea40631,She said that she could help if she had time.,she said that she could help if she had time,direct_answer,true
0cebcadd-65ab-5f6d-a84a-2eef50c17c1e,df7158b6-8c99-581a-9ab0-0c28ccde61b8,1e2c6f6f-4ae6-595a-9662-50551ea40631,She asked me to send her the details.,she asked me to send her the details,direct_answer,true
44f62dc3-b8a8-5c94-92d7-17015dbd7e67,ba6a756c-ff07-535c-a34a-513583fe8dfa,1e2c6f6f-4ae6-595a-9662-50551ea40631,He said that he would have finished by six.,he said that he would have finished by six,direct_answer,true
c82d0f17-3534-59e8-9de5-1188518eb642,bf420871-72d6-53f9-8d59-5b9a89e24360,1e2c6f6f-4ae6-595a-9662-50551ea40631,John said that he might apply the following year.,john said that he might apply the following year,direct_answer,true
29f8e288-be98-55a5-b85d-2b2b68dad2c7,3b375a2d-b47a-534c-8c39-baa37f65ad1e,1e2c6f6f-4ae6-595a-9662-50551ea40631,The officer told me that I had to submit the form.,the officer told me that i had to submit the form,direct_answer,true
09c8d230-5182-5815-aaa0-bcb5ca892ac8,42d7ef8b-1c10-5fb5-b6a5-78d2a578371a,1e2c6f6f-4ae6-595a-9662-50551ea40631,He told us not to wait for him.,he told us not to wait for him,direct_answer,true
97c97f1a-d8b9-5edb-9a7c-8590c44489e0,7d12434d-3565-523a-b08f-5e169ef53dfe,85466b5b-4948-538d-95bf-a811e1a253c5,It must have rained.,it must have rained,filled_text,true
2750b51b-e7cb-5cc8-b10c-9d7cc11028f7,eaead1e1-bdff-599b-a3b0-c053b4fd1139,85466b5b-4948-538d-95bf-a811e1a253c5,it may have left them at the office.,it may have left them at the office,filled_text,true
e45d0cce-0e71-551c-a317-fb15f51b090e,5208c4cb-ef7d-5d53-999c-f38795cf71b0,85466b5b-4948-538d-95bf-a811e1a253c5,it may have been moved.,it may have been moved,filled_text,true
